file,n,m,FVS_size,runtime,validity
grid_000456.txt,9,12,2,0.00041,True
grid_000458.txt,12,17,3,0.000738,True
grid_000460.txt,12,17,3,0.00069,True
grid_000462.txt,25,40,6,0.004939,True
grid_000464.txt,18,27,4,0.001519,True
grid_000466.txt,12,17,3,0.000692,True
grid_000468.txt,15,22,3,0.001076,True
grid_000470.txt,18,27,4,0.001381,True
grid_000472.txt,15,22,3,0.001077,True
grid_000474.txt,12,17,3,0.000704,True
grid_000476.txt,20,31,5,0.002308,True
grid_000478.txt,15,22,3,0.000994,True
grid_000480.txt,20,31,5,0.00216,True
grid_000482.txt,12,17,3,0.000711,True
grid_000484.txt,12,17,3,0.000692,True
grid_000486.txt,16,24,4,0.001598,True
grid_000488.txt,18,27,4,0.001428,True
grid_000490.txt,20,31,5,0.002315,True
grid_000492.txt,15,22,3,0.001084,True
grid_000494.txt,18,27,4,0.001386,True
grid_000496.txt,12,17,3,0.000738,True
grid_000498.txt,20,31,5,0.002257,True
grid_000500.txt,24,38,6,0.005021,True
grid_000502.txt,20,31,5,0.002076,True
grid_000504.txt,24,38,6,0.005051,True
grid_000506.txt,18,27,4,0.001453,True
grid_000508.txt,18,27,4,0.001386,True
grid_000510.txt,20,31,5,0.002245,True
grid_000512.txt,9,12,2,0.000414,True
grid_000514.txt,15,22,3,0.001007,True
grid_000516.txt,15,22,3,0.000998,True
grid_000518.txt,15,22,3,0.001047,True
grid_000520.txt,30,49,8,0.008281,True
grid_000522.txt,25,40,6,0.004908,True
grid_000524.txt,25,40,6,0.005634,True
grid_000526.txt,18,27,4,0.001455,True
grid_000528.txt,20,31,5,0.002132,True
grid_000530.txt,16,24,4,0.001346,True
grid_000532.txt,15,22,3,0.001041,True
grid_000534.txt,9,12,2,0.000431,True
grid_000536.txt,25,40,6,0.004891,True
grid_000538.txt,24,38,6,0.005114,True
grid_000540.txt,20,31,5,0.002121,True
grid_000542.txt,18,27,4,0.001411,True
grid_000544.txt,15,22,3,0.001117,True
grid_000546.txt,18,27,4,0.001401,True
grid_000548.txt,9,12,2,0.000432,True
grid_000550.txt,25,40,6,0.005156,True
grid_000552.txt,15,22,3,0.001053,True
