instance,optimal_fvs,directed_BST_exact_fvs,directed_BST_exact_score,directed_IC_exact_fvs,directed_IC_exact_score,directed_MA_exact_fvs,directed_MA_exact_score,directed_brute_force_fvs,directed_brute_force_score,directed_fvs_check_fvs,directed_fvs_check_score
scale_free_001687.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001688.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A
er_001688.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A
scale_free_001688.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001689.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
er_001689.txt,18.0,N/A,N/A,18.0,100.0,18.0,100.0,N/A,N/A,N/A,N/A
scale_free_001689.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001690.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A
er_001690.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A
scale_free_001690.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001691.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
er_001691.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A,N/A,N/A
scale_free_001691.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001692.txt,13.0,13.0,100.0,13.0,100.0,13.0,100.0,13.0,100.0,N/A,N/A
er_001692.txt,17.0,N/A,N/A,17.0,100.0,17.0,100.0,N/A,N/A,N/A,N/A
scale_free_001692.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001693.txt,9.0,9.0,100.0,9.0,100.0,9.0,100.0,N/A,N/A,N/A,N/A
er_001693.txt,12.0,12.0,100.0,12.0,100.0,12.0,100.0,N/A,N/A,N/A,N/A
scale_free_001693.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001694.txt,5.0,5.0,100.0,5.0,100.0,5.0,100.0,5.0,100.0,N/A,N/A
er_001694.txt,13.0,13.0,100.0,13.0,100.0,13.0,100.0,N/A,N/A,N/A,N/A
scale_free_001694.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001695.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
er_001695.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
scale_free_001695.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001696.txt,5.0,5.0,100.0,5.0,100.0,5.0,100.0,5.0,100.0,N/A,N/A
er_001696.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
scale_free_001696.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001697.txt,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,N/A,N/A
er_001697.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A
scale_free_001697.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001698.txt,5.0,5.0,100.0,5.0,100.0,5.0,100.0,5.0,100.0,N/A,N/A
er_001698.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A
scale_free_001698.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001699.txt,8.0,8.0,100.0,8.0,100.0,8.0,100.0,N/A,N/A,N/A,N/A
er_001699.txt,9.0,9.0,100.0,9.0,100.0,9.0,100.0,N/A,N/A,N/A,N/A
scale_free_001699.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001700.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
er_001700.txt,14.0,N/A,N/A,14.0,100.0,14.0,100.0,N/A,N/A,N/A,N/A
scale_free_001700.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001701.txt,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,N/A,N/A
er_001701.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
scale_free_001701.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001702.txt,11.0,11.0,100.0,11.0,100.0,11.0,100.0,N/A,N/A,N/A,N/A
er_001702.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
scale_free_001702.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001703.txt,12.0,12.0,100.0,12.0,100.0,12.0,100.0,N/A,N/A,N/A,N/A
er_001703.txt,14.0,N/A,N/A,14.0,100.0,14.0,100.0,N/A,N/A,N/A,N/A
scale_free_001703.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001704.txt,16.0,16.0,100.0,16.0,100.0,16.0,100.0,N/A,N/A,N/A,N/A
er_001704.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A
scale_free_001704.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001705.txt,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,N/A,N/A
er_001705.txt,9.0,9.0,100.0,9.0,100.0,9.0,100.0,9.0,100.0,N/A,N/A
scale_free_001705.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001706.txt,13.0,13.0,100.0,13.0,100.0,13.0,100.0,N/A,N/A,N/A,N/A
er_001706.txt,13.0,N/A,N/A,13.0,100.0,13.0,100.0,N/A,N/A,N/A,N/A
scale_free_001706.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001707.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A,N/A,N/A
er_001707.txt,9.0,9.0,100.0,9.0,100.0,9.0,100.0,9.0,100.0,N/A,N/A
scale_free_001707.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001708.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
er_001708.txt,11.0,11.0,100.0,11.0,100.0,11.0,100.0,N/A,N/A,N/A,N/A
scale_free_001708.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001709.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A,N/A,N/A
er_001709.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
scale_free_001709.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001710.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
er_001710.txt,12.0,N/A,N/A,12.0,100.0,12.0,100.0,N/A,N/A,N/A,N/A
scale_free_001710.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
ego_001711.txt,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,N/A,N/A
er_001711.txt,13.0,N/A,N/A,13.0,100.0,13.0,100.0,N/A,N/A,N/A,N/A
scale_free_001711.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001712.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
er_001712.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
scale_free_001712.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001713.txt,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,N/A,N/A
er_001713.txt,13.0,N/A,N/A,13.0,100.0,13.0,100.0,N/A,N/A,N/A,N/A
scale_free_001713.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001714.txt,5.0,5.0,100.0,5.0,100.0,5.0,100.0,5.0,100.0,N/A,N/A
er_001714.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
scale_free_001714.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001715.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
er_001715.txt,14.0,N/A,N/A,14.0,100.0,15.0,93.3333,N/A,N/A,N/A,N/A
scale_free_001715.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001716.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A
er_001716.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A
scale_free_001716.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001717.txt,8.0,8.0,100.0,8.0,100.0,8.0,100.0,8.0,100.0,N/A,N/A
er_001717.txt,13.0,N/A,N/A,13.0,100.0,14.0,92.8571,N/A,N/A,N/A,N/A
scale_free_001717.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001718.txt,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,N/A,N/A
er_001718.txt,9.0,9.0,100.0,9.0,100.0,9.0,100.0,N/A,N/A,N/A,N/A
scale_free_001718.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001719.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
er_001719.txt,12.0,N/A,N/A,12.0,100.0,13.0,92.3077,N/A,N/A,N/A,N/A
scale_free_001719.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001720.txt,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,N/A,N/A
er_001720.txt,16.0,N/A,N/A,16.0,100.0,16.0,100.0,N/A,N/A,N/A,N/A
scale_free_001720.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001721.txt,12.0,12.0,100.0,12.0,100.0,12.0,100.0,N/A,N/A,N/A,N/A
er_001721.txt,8.0,8.0,100.0,8.0,100.0,8.0,100.0,N/A,N/A,N/A,N/A
scale_free_001721.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001722.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
er_001722.txt,19.0,N/A,N/A,19.0,100.0,19.0,100.0,N/A,N/A,N/A,N/A
scale_free_001722.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001723.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A
er_001723.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
scale_free_001723.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001724.txt,8.0,8.0,100.0,8.0,100.0,8.0,100.0,N/A,N/A,N/A,N/A
er_001724.txt,9.0,9.0,100.0,9.0,100.0,9.0,100.0,9.0,100.0,N/A,N/A
scale_free_001724.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001725.txt,10.0,10.0,100.0,10.0,100.0,10.0,100.0,N/A,N/A,N/A,N/A
er_001725.txt,11.0,11.0,100.0,11.0,100.0,11.0,100.0,11.0,100.0,N/A,N/A
scale_free_001725.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001726.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
er_001726.txt,13.0,N/A,N/A,13.0,100.0,13.0,100.0,N/A,N/A,N/A,N/A
scale_free_001726.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001727.txt,10.0,10.0,100.0,10.0,100.0,10.0,100.0,N/A,N/A,N/A,N/A
er_001727.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
scale_free_001727.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001728.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
er_001728.txt,12.0,N/A,N/A,12.0,100.0,12.0,100.0,N/A,N/A,N/A,N/A
scale_free_001728.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001729.txt,5.0,5.0,100.0,5.0,100.0,5.0,100.0,5.0,100.0,N/A,N/A
er_001729.txt,15.0,N/A,N/A,15.0,100.0,15.0,100.0,N/A,N/A,N/A,N/A
scale_free_001729.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001730.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
er_001730.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
scale_free_001730.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001731.txt,16.0,16.0,100.0,16.0,100.0,16.0,100.0,N/A,N/A,N/A,N/A
er_001731.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
scale_free_001731.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001732.txt,10.0,10.0,100.0,10.0,100.0,10.0,100.0,N/A,N/A,N/A,N/A
er_001732.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A
scale_free_001732.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001733.txt,9.0,9.0,100.0,9.0,100.0,9.0,100.0,N/A,N/A,N/A,N/A
er_001733.txt,15.0,N/A,N/A,15.0,100.0,15.0,100.0,N/A,N/A,N/A,N/A
scale_free_001733.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001734.txt,11.0,11.0,100.0,11.0,100.0,11.0,100.0,N/A,N/A,N/A,N/A
er_001734.txt,12.0,N/A,N/A,12.0,100.0,12.0,100.0,N/A,N/A,N/A,N/A
scale_free_001734.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001735.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
er_001735.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A
scale_free_001735.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001736.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A
er_001736.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
scale_free_001736.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001737.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
er_001737.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A
scale_free_001737.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001738.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
er_001738.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
scale_free_001738.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001739.txt,11.0,11.0,100.0,11.0,100.0,11.0,100.0,N/A,N/A,N/A,N/A
er_001739.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
scale_free_001739.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001740.txt,10.0,10.0,100.0,10.0,100.0,10.0,100.0,N/A,N/A,N/A,N/A
er_001740.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A
scale_free_001740.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001741.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A
er_001741.txt,8.0,8.0,100.0,8.0,100.0,8.0,100.0,8.0,100.0,N/A,N/A
scale_free_001741.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001742.txt,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,N/A,N/A
er_001742.txt,8.0,8.0,100.0,8.0,100.0,8.0,100.0,N/A,N/A,N/A,N/A
scale_free_001742.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001743.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
er_001743.txt,11.0,N/A,N/A,11.0,100.0,11.0,100.0,N/A,N/A,N/A,N/A
scale_free_001743.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001744.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
er_001744.txt,18.0,N/A,N/A,18.0,100.0,18.0,100.0,N/A,N/A,N/A,N/A
scale_free_001744.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001745.txt,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,N/A,N/A
er_001745.txt,16.0,N/A,N/A,16.0,100.0,16.0,100.0,N/A,N/A,N/A,N/A
scale_free_001745.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001746.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
er_001746.txt,5.0,5.0,100.0,5.0,100.0,5.0,100.0,5.0,100.0,N/A,N/A
scale_free_001746.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001747.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A
er_001747.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
scale_free_001747.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001748.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
er_001748.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
scale_free_001748.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001749.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
er_001749.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
scale_free_001749.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001750.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
er_001750.txt,5.0,5.0,100.0,5.0,100.0,5.0,100.0,5.0,100.0,N/A,N/A
scale_free_001750.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001751.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A
er_001751.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
scale_free_001751.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001752.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A
er_001752.txt,15.0,N/A,N/A,15.0,100.0,15.0,100.0,N/A,N/A,N/A,N/A
scale_free_001752.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001753.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
er_001753.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A
scale_free_001753.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001754.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A,N/A,N/A
er_001754.txt,8.0,8.0,100.0,8.0,100.0,8.0,100.0,8.0,100.0,N/A,N/A
scale_free_001754.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001755.txt,11.0,11.0,100.0,11.0,100.0,11.0,100.0,N/A,N/A,N/A,N/A
er_001755.txt,12.0,N/A,N/A,12.0,100.0,13.0,92.3077,N/A,N/A,N/A,N/A
scale_free_001755.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001756.txt,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,N/A,N/A
er_001756.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A,N/A,N/A
scale_free_001756.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001757.txt,8.0,8.0,100.0,8.0,100.0,8.0,100.0,8.0,100.0,N/A,N/A
er_001757.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
scale_free_001757.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001758.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
er_001758.txt,13.0,13.0,100.0,13.0,100.0,13.0,100.0,N/A,N/A,N/A,N/A
scale_free_001758.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001759.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
er_001759.txt,8.0,8.0,100.0,8.0,100.0,8.0,100.0,8.0,100.0,N/A,N/A
scale_free_001759.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001760.txt,12.0,12.0,100.0,12.0,100.0,12.0,100.0,12.0,100.0,N/A,N/A
er_001760.txt,16.0,N/A,N/A,16.0,100.0,16.0,100.0,N/A,N/A,N/A,N/A
scale_free_001760.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001761.txt,5.0,5.0,100.0,5.0,100.0,5.0,100.0,5.0,100.0,N/A,N/A
er_001761.txt,13.0,N/A,N/A,13.0,100.0,13.0,100.0,N/A,N/A,N/A,N/A
scale_free_001761.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001762.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
er_001762.txt,5.0,5.0,100.0,5.0,100.0,5.0,100.0,5.0,100.0,N/A,N/A
scale_free_001762.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001763.txt,11.0,11.0,100.0,11.0,100.0,11.0,100.0,11.0,100.0,N/A,N/A
er_001763.txt,5.0,5.0,100.0,5.0,100.0,5.0,100.0,5.0,100.0,N/A,N/A
scale_free_001763.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
ego_001764.txt,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,N/A,N/A
er_001764.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A
scale_free_001764.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001765.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A
er_001765.txt,9.0,9.0,100.0,9.0,100.0,9.0,100.0,N/A,N/A,N/A,N/A
scale_free_001765.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001766.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
er_001766.txt,14.0,N/A,N/A,14.0,100.0,14.0,100.0,N/A,N/A,N/A,N/A
scale_free_001766.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001767.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
er_001767.txt,10.0,10.0,100.0,10.0,100.0,10.0,100.0,10.0,100.0,N/A,N/A
scale_free_001767.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001768.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
er_001768.txt,16.0,N/A,N/A,N/A,N/A,16.0,100.0,N/A,N/A,N/A,N/A
scale_free_001768.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001769.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
er_001769.txt,4.0,4.0,100.0,4.0,100.0,4.0,100.0,4.0,100.0,N/A,N/A
scale_free_001769.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001770.txt,3.0,3.0,100.0,3.0,100.0,3.0,100.0,3.0,100.0,N/A,N/A
er_001770.txt,5.0,5.0,100.0,5.0,100.0,5.0,100.0,5.0,100.0,N/A,N/A
scale_free_001770.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001771.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A
er_001771.txt,14.0,N/A,N/A,14.0,100.0,15.0,93.3333,N/A,N/A,N/A,N/A
scale_free_001771.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001772.txt,2.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,N/A,N/A
er_001772.txt,7.0,7.0,100.0,7.0,100.0,7.0,100.0,7.0,100.0,N/A,N/A
scale_free_001772.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
ego_001773.txt,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,N/A,N/A
er_001773.txt,6.0,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,N/A,N/A
scale_free_001773.txt,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,N/A,N/A
